player_id,player,team,position,nineties,completed_passes,attempted_passes,completion_pct
4ac730b2,Nestory Irankunda,Australia,"FW,MF",2.9,,,
4637747c,Jackson Irvine,Australia,MF,2.5,,,
8e92be30,Alexander Isak,Sweden,FW,4.0,,,
a671316d,Wilson Isidor,Haiti,FW,2.1,,,
3b8abe7c,Jamshid Iskanderov,Uzbekistan,"FW,MF",0.1,,,
c65effaa,Zaid Ismail,Iraq,MF,1.3,,,
97d545ae,Ko Itakura,Japan,DF,1.4,,,
2eb0ee9a,Jacob Italiano,Australia,DF,1.8,,,
204dded0,Hiroki Ito,Japan,DF,4.0,,,
dbd3a428,Junya Itō,Japan,MF,2.4,,,
ef233486,Cedric Itten,Switzerland,"FW,MF",0.5,,,
9c36ed83,Nicolas Jackson,Senegal,FW,2.6,,,
34b0387f,Lee Jae-sung,Korea Republic,FW,1.3,,,
08452314,Alireza Jahanbakhsh,IR Iran,"FW,MF",0.5,,,
a0415710,Ismail Jakobs,Senegal,DF,2.4,,,
1265a93a,Reece James,England,DF,3.5,,,
32d4f1e1,Amer Jamous,Jordan,MF,0.2,,,
a400da8e,Luca Jaquez,Switzerland,DF,0.9,,,
889588db,Ardon Jashari,Switzerland,MF,0.8,,,
1a927a6f,Ali Jasim,Iraq,MF,1.4,,,
59fcbd6d,Danley Jean-Jacques,Haiti,MF,2.9,,,
3a049da1,Eom Ji-sung,Korea Republic,MF,0.5,,,
b561db50,Raúl Jiménez,Mexico,FW,3.5,,,
7c0479b1,Kim Jin-gyu,Korea Republic,MF,0.6,,,
3316967a,Park Jinseob,Korea Republic,"DF,MF",0.4,,,
3c181746,Ruslanbek Jiyanov,Uzbekistan,FW,0.0,,,
4fb17e20,Alistair Johnston,Canada,DF,5.0,,,
1bacc518,Frenkie de Jong,Netherlands,MF,3.6,,,
d1828392,Lenny Joseph,Haiti,FW,1.3,,,
620764f4,Edmilson Junior,Qatar,"MF,FW",2.3,,,
7111d552,Vinicius Júnior,Brazil,FW,4.9,,,
0c295d6e,Elijah Just,New Zealand,MF,2.9,,,
62592fc1,Musab Al Juwayr,Saudi Arabia,"MF,FW",1.7,,,
b1bfd1d4,Ayoub El Kaabi,Morocco,FW,0.8,,,
2d61d13a,Ozan Kabak,Türkiye,DF,1.0,,,
66c52a77,Ferdi Kadioglu,Türkiye,DF,1.8,,,
cb01ad74,Kaku,Paraguay,MF,0.1,,,
15f24fe7,Saša Kalajdžić,Austria,FW,0.9,,,
dd211559,Gédéon Kalulu,Congo DR,DF,0.1,,,
15b287da,Daichi Kamada,Japan,MF,3.7,,,
24353c25,Hossein Kanaanizadegan,IR Iran,DF,1.5,,,
21a66f6a,Harry Kane,England,FW,7.2,,,
8455ad90,Lee Kang-in,Korea Republic,FW,3.0,,,
74ccf212,Mohamed Kanno,Saudi Arabia,MF,2.5,,,
3f3c941a,Steve Kapuadi,Congo DR,DF,2.0,,,
74cdaeba,Bekhruz Karimov,Uzbekistan,DF,2.0,,,
e0a1f4eb,Jesper Karlström,Sweden,MF,1.5,,,
0c142e14,Gervane Kastaneer,Curaçao,"FW,MF",0.3,,,
35bd124a,Nikola Katić,Bosnia–Herz,DF,3.5,,,
f99b71de,Edo Kayembe,Congo DR,MF,1.8,,,
4657faba,Joris Kayembe,Congo DR,"DF,FW",0.5,,,
05e19d6a,Franck Kessié,Côte d'Ivoire,MF,3.8,,,
ab47ae1c,Abdullah Al-Khaibari,Saudi Arabia,MF,2.0,,,
0aed29f1,Shoja' Khalilzadeh,IR Iran,DF,3.0,,,
d2dd2ffb,Dostonbek Khamdamov,Uzbekistan,MF,1.1,,,
f7042636,Bilal El Khannouss,Morocco,"MF,FW",5.1,,,
59e4b92e,Rani Khedira,Tunisia,MF,1.7,,,
7be5ad52,Boualem Khoukhi,Qatar,DF,3.0,,,
d17ce930,Abdukodir Khusanov,Uzbekistan,DF,3.0,,,
49296448,Joshua Kimmich,Germany,DF,3.9,,,
4c3a6744,Justin Kluivert,Netherlands,"FW,MF",0.3,,,
cd59b9df,Gregor Kobel,Switzerland,GK,6.7,,,
9bf914b4,Orkun Kökçü,Türkiye,MF,1.7,,,
3935e52e,Sead Kolašinac,Bosnia–Herz,DF,3.7,,,
6b2c894b,Ghislain Konan,Côte d'Ivoire,DF,3.0,,,
5ed9b537,Ibrahima Konaté,France,DF,0.7,,,
e0220b70,Ismaël Koné,Canada,MF,1.6,,,
86574238,Manu Koné,France,MF,4.3,,,
0313a347,Ezri Konsa,England,DF,7.2,,,
a26fb8aa,Teun Koopmeiners,Netherlands,"DF,MF",1.4,,,
1f3afdcb,Odilon Kossounou,Côte d'Ivoire,DF,3.0,,,
da974c7b,Kalidou Koulibaly,Senegal,DF,1.8,,,
4d1666ff,Jules Koundé,France,DF,6.7,,,
79c0821a,Mateo Kovačić,Croatia,MF,3.0,,,
bc67a0e1,Matej Kovar,Czechia,GK,3.0,,,
603cb947,Andrej Kramarić,Croatia,"FW,MF",0.7,,,
5b5c2228,Ladislav Krejčí,Czechia,DF,3.0,,,
16aa3654,Takefusa Kubo,Japan,MF,0.8,,,
42c94967,Brandley Kuwas,Curaçao,"FW,MF",0.0,,,
36bdd145,Prince Kwabena Adu,Ghana,FW,0.4,,,
277c49ed,Maxence Lacroix,France,DF,2.7,,,
9e39fa2d,Gustaf Lagerbielke,Sweden,DF,4.0,,,
c1b7847c,Konrad Laimer,Austria,"MF,DF",4.0,,,
46f7ab4f,Ali Lajami,Saudi Arabia,DF,1.7,,,
8e6d2fcd,Senne Lammens,Belgium,GK,0.2,,,
8e034340,Noa Lang,Netherlands,"FW,MF",0.1,,,
107e4890,Sondre Langås,Norway,DF,0.3,,,
119b9a8e,Aymeric Laporte,Spain,DF,8.1,,,
e7af9060,Cyle Larin,Canada,FW,2.1,,,
276fdbe4,Richie Laryea,Canada,DF,4.8,,,
8c041c7d,Mohanad Lasheen,Egypt,MF,4.0,,,
c078667a,Issa Laye,Qatar,"MF,DF",3.0,,,
20730eae,Rafael Leão,Portugal,MF,1.8,,,
b93b7882,Mathew Leckie,Australia,MF,0.7,,,
9b5ce51a,Jefferson Lerma,Colombia,MF,4.6,,,
13fe7b69,Jamie Leweling,Germany,"FW,MF",0.3,,,
302527b2,Philipp Lienhart,Austria,DF,2.0,,,
f5deef4c,Victor Lindelöf,Sweden,"DF,MF",4.0,,,
7b2c24ed,Erik Lira,Mexico,MF,3.8,,,
58f077c0,Dominik Livaković,Croatia,GK,4.0,,,
c115db1e,Dailon Livramento,Cabo Verde,FW,1.9,,,
02c15616,Marcos Llorente,Spain,DF,2.1,,,
d7553721,Giovani Lo Celso,Argentina,MF,0.7,,,
6cc47ae1,Jürgen Locadia,Curaçao,FW,2.6,,,
31d68775,Azarías Londoño,Panama,MF,0.6,,,
20700569,Sidny Lopes Cabral,Cabo Verde,DF,3.2,,,
e1426a52,Flaco López,Argentina,FW,0.2,,,
30a09cb5,Derrick Luckassen,Ghana,DF,2.0,,,
80490d7f,Jhon Lucumí,Colombia,DF,5.3,,,
b333b014,José Luis Rodríguez,Panama,"MF,FW",2.6,,,
5eae500a,Romelu Lukaku,Belgium,FW,2.6,,,
0c61c77c,Dodi Lukebakio,Belgium,MF,1.8,,,
a2056e82,Jovo Lukić,Bosnia–Herz,FW,0.7,,,
922da988,Awer Mabil,Australia,"FW,MF",0.3,,,
83d074ff,Alexis Mac Allister,Argentina,MF,8.3,,,
b3f8bdef,Deiver Machado,Colombia,DF,1.0,,,
964dde35,Shuto Machino,Japan,FW,0.1,,,
2b1d2ada,Assim Madibo,Qatar,MF,1.5,,,
bf34eebd,Noni Madueke,England,MF,3.2,,,
395451fc,Daizen Maeda,Japan,MF,2.7,,,
67ac5bb8,Gabriel Magalhães,Brazil,DF,5.0,,,
86e34165,Ermin Mahmić,Bosnia–Herz,MF,0.8,,,
081048c2,Hadj Mahmoud,Tunisia,MF,0.5,,,
892d5bb1,Riyad Mahrez,Algeria,MF,2.9,,,
4d0d5020,Alexandro Maidana,Paraguay,DF,0.6,,,
fcb38f57,Mike Maignan,France,GK,8.0,,,
4d76d03b,Evidence Makgopa,South Africa,FW,2.4,,,
f95ac2b6,Ahmed Maknzi,Iraq,DF,0.4,,,
116c35df,Donyell Malen,Netherlands,FW,2.1,,,
de57cd45,Arjan Malic,Bosnia–Herz,DF,0.5,,,
1e20b706,Mohamed Manai,Qatar,DF,0.8,,,
fbd6378b,Aïssa Mandi,Algeria,DF,4.0,,,
c691bfe2,Sadio Mané,Senegal,"MF,FW",4.0,,,
f1d74479,Juan Manuel Sanabria,Uruguay,DF,2.3,,,
8fcf0e12,Johan Manzambi,Switzerland,"MF,FW",2.2,,,
1eedc1ea,Mahmoud Al-Mardi,Jordan,MF,1.4,,,
be915a68,Jearl Margaritha,Curaçao,"FW,MF",0.5,,,
0e0102eb,Omar Marmoush,Egypt,"FW,MF",3.6,,,
d5f2f82b,Marquinhos,Brazil,DF,5.0,,,
48a5a5d6,Gabriel Martinelli,Brazil,MF,1.6,,,
59146354,Guillermo Martínez Ayala,Mexico,FW,0.8,,,
fdb15495,Cristian Martínez,Panama,"MF,FW",2.7,,,
7956236f,Emiliano Martínez,Argentina,GK,9.0,,,
f7036e1c,Lautaro Martínez,Argentina,FW,3.4,,,
bac46a10,Lisandro Martínez,Argentina,DF,6.9,,,
498d45f7,Thapelo Maseko,South Africa,"MF,FW",2.7,,,
c88f913e,Hazem Mastouri,Tunisia,FW,1.0,,,
57df7a11,Arthur Masuaku,Congo DR,DF,3.5,,,
948e1292,Igor Matanović,Croatia,FW,1.1,,,
feb5d972,Pape Matar Sarr,Senegal,MF,0.7,,,
50e6dc35,Jean-Philippe Mateta,France,FW,0.3,,,
bf4cbc22,Mauricio,Paraguay,MF,1.9,,,
0d113a00,Fiston Mayele,Congo DR,FW,0.5,,,
89b3bc5e,Ibrahim Maza,Algeria,"MF,FW",3.9,,,
b74277a0,Noussair Mazraoui,Morocco,DF,5.3,,,
42fd9c7f,Kylian Mbappé,France,FW,7.7,,,
f6272be9,Thalente Mbatha,South Africa,MF,2.9,,,
201b4ee4,Ibrahim Mbaye,Senegal,MF,1.7,,,
e76cb9cc,Chancel Mbemba,Congo DR,DF,4.0,,,
13398d42,Mbekezeli Mbokazi,South Africa,DF,4.0,,,
46750e9c,Nathanaël Mbuku,Congo DR,"MF,FW",1.6,,,
3fc42049,Callum McCowatt,New Zealand,MF,1.8,,,
90f91999,John McGinn,Scotland,MF,2.9,,,
4e5a4cbc,Scott McKenna,Scotland,DF,1.0,,,
01c3aff5,Weston McKennie,USA,MF,4.9,,,
a5f5d094,Mark McKenzie,USA,DF,1.0,,,
471f16b3,Kenny McLean,Scotland,MF,1.3,,,
d93c2511,Scott McTominay,Scotland,MF,3.0,,,
0a6dbbf7,Brandon Mechele,Belgium,DF,6.3,,,
6f5ec8bb,Facundo Medina,Argentina,DF,3.4,,,
1fe8ecf7,Yaimar Medina,Ecuador,"DF,MF",0.5,,,
ca22ccb0,Hannibal Mejbri,Tunisia,MF,3.0,,,
918c187c,Amar Memić,Bosnia–Herz,MF,2.5,,,
8f696594,Memphis,Netherlands,"FW,MF",0.6,,,
8738a7a1,Sultan Mendash,Saudi Arabia,MF,0.7,,,
5169f27f,Lucas Mendes,Qatar,DF,0.0,,,
f20e4cc9,Nuno Mendes,Portugal,DF,4.4,,,
ba6e01ab,Ryan Mendes,Cabo Verde,"FW,MF",3.7,,,
33887998,Édouard Mendy,Senegal,GK,1.7,,,
9bdd8118,Gideon Mensah,Ghana,DF,4.0,,,
d080ed5e,Mikel Merino,Spain,MF,2.2,,,
d70ce98e,Lionel Messi,Argentina,FW,8.2,,,
73ce4d7d,Connor Metcalfe,Australia,MF,3.5,,,
e162b013,Thomas Meunier,Belgium,DF,2.1,,,
983515f8,Liam Millar,Canada,MF,1.8,,,
e0f8151c,Kim Min-jae,Korea Republic,DF,2.7,,,
6d5701f2,Yerry Mina,Colombia,DF,0.0,,,
9cfd5b00,Alan Minda,Ecuador,MF,0.6,,,
bb1f97f2,Aubrey Modiba,South Africa,DF,3.8,,,
6025fab1,Luka Modrić,Croatia,MF,3.5,,,
25c3fb97,Relebohile Mofokeng,South Africa,MF,1.9,,,
92f69be8,Shahriar Moghanlou,IR Iran,FW,1.0,,,
740a0e28,Milad Mohammadi,IR Iran,DF,2.3,,,
7b6b53c3,Mohammad Mohebi,IR Iran,MF,2.7,,,
608f2092,Johan Mojica,Colombia,DF,4.3,,,
00029b1e,Teboho Mokoena,South Africa,MF,3.0,,,
23610943,Nahuel Molina,Argentina,DF,5.9,,,
d384bddd,Jamiro Monteiro,Cabo Verde,MF,3.1,,,
28e957d7,César Montes,Mexico,DF,3.5,,,
374d5158,Gonzalo Montiel,Argentina,DF,2.1,,,
6bce7dd8,Kim Moon-hwan,Korea Republic,MF,0.8,,,
69c9ffe8,Gilberto Mora,Mexico,MF,2.4,,,
12de1b0d,Diego Moreira,Belgium,MF,0.6,,,
f10983ae,Steven Moreira,Cabo Verde,DF,3.3,,,
546d38f9,Tshepang Moremi,South Africa,MF,0.4,,,
ea34d827,Orlando Mosquera,Panama,GK,3.0,,,
1a03d055,Samir El Mourabet,Morocco,MF,0.9,,,
af0c835b,Samuel Moutoussamy,Congo DR,MF,3.7,,,
114cb95b,Akmal Mozgovoy,Uzbekistan,MF,2.4,,,
5c6b0637,Lionel Mpasi,Congo DR,GK,4.0,,,
75388f92,Khuliso Mudau,South Africa,DF,4.0,,,
426dda23,Tarik Muharemovic,Bosnia–Herz,DF,2.9,,,
844c6a91,Miro Muheim,Switzerland,"DF,MF",1.0,,,
bb461b8a,Ngal'Ayel Mukau,Congo DR,MF,2.2,,,
1295552e,Mert Müldür,Türkiye,DF,1.1,,,
778ef829,Daniel Muñoz,Colombia,DF,4.4,,,
4567a0b4,Petar Musa,Croatia,FW,1.2,,,
2c0558b8,Jamal Musiala,Germany,MF,3.0,,,
a2abe631,Fernando Muslera,Uruguay,GK,2.5,,,
2ff76adc,Phillipp Mwene,Austria,DF,1.6,,,
9affc5f2,David Møller Wolfe,Norway,DF,4.8,,,
4b6960d2,Yūto Nagatomo,Japan,"DF,MF",0.2,,,
d97af612,Keito Nakamura,Japan,MF,3.4,,,
aaab3072,Abdallah Nasib,Jordan,DF,2.9,,,
aeb0c7f7,Sherzod Nasrullaev,Uzbekistan,"DF,MF",2.0,,,
20e87a42,Duckens Nazon,Haiti,"FW,MF",0.3,,,
5ed97752,Iliman Ndiaye,Senegal,FW,1.3,,,
8e697a8f,Dan Ndoye,Switzerland,"MF,FW",4.5,,,
92305a81,Jayden Nelson,Canada,"FW,MF",0.0,,,
19a221f7,Ali Nemati,IR Iran,DF,3.0,,,
25e45f2a,Abduvohid Nematov,Uzbekistan,GK,2.0,,,
7ba2eaa9,Pedro Neto,Portugal,MF,3.9,,,
8778c910,Manuel Neuer,Germany,GK,4.3,,,
c2a15a27,João Neves,Portugal,MF,4.3,,,
44bfb6c5,Rúben Neves,Portugal,MF,0.6,,,
69384e5d,Neymar,Brazil,"FW,MF",0.4,,,
eb7abf2e,Nathan Ngoy,Belgium,DF,3.7,,,
00242715,Moussa Niakhaté,Senegal,DF,4.3,,,
a7d48b00,Gustaf Nilsson,Sweden,FW,0.0,,,
091c86e2,Felix Nmecha,Germany,MF,3.0,,,
78549904,Kristoffer Nordfeldt,Sweden,GK,2.0,,,
c3709bd2,Tyrese Noslin,Curaçao,MF,0.2,,,
234a703c,Ernest Nuamah,Ghana,MF,1.0,,,
e6af02e0,Matheus Nunes,Portugal,"DF,MF",0.0,,,
4d77b365,Darwin Núñez,Uruguay,FW,1.7,,,
4ab12002,Antonio Nusa,Norway,FW,3.5,,,
d6ebf67f,Benjamin Nygren,Sweden,MF,1.4,,,
bdedffac,Ørjan Nyland,Norway,GK,5.3,,,
c7aee75b,Aiden O'Neill,Australia,MF,4.0,,,
91ca4a16,Nico O'Reilly,England,DF,5.1,,,
f494bf5f,Salim Obaid,Jordan,DF,0.2,,,
2ffa6348,Armando Obispo,Curaçao,DF,3.0,,,
1e9bde92,Guillermo Ochoa,Mexico,GK,0.1,,,
3d2e8955,Kōki Ogawa,Japan,FW,0.5,,,
60953af0,Braian Ojeda,Paraguay,MF,0.2,,,
ca607d59,Noah Okafor,Switzerland,"FW,MF",0.2,,,
3cb58055,Ime Okon,South Africa,DF,4.0,,,
ecd6464a,Paul Okon-Engstler,Australia,MF,2.2,,,
e14e818c,Ben Old,New Zealand,MF,1.0,,,
c4486bac,Michael Olise,France,MF,7.2,,,
41c12f75,Mathías Olivera,Uruguay,DF,3.0,,,
ae44e8e2,Dani Olmo,Spain,MF,5.5,,,
950ef017,Tani Oluwaseyi,Canada,FW,2.9,,,
33c1d68d,Ali Olwan,Jordan,MF,3.0,,,
828657ff,Amadou Onana,Belgium,MF,1.2,,,
914bb955,Christopher Opéri,Côte d'Ivoire,DF,1.0,,,
091d6ee5,Jerome Opoku,Ghana,DF,3.0,,,
2990a15c,Joel Ordóñez,Ecuador,DF,2.5,,,
70106ff6,Jonathan Osorio,Canada,MF,0.1,,,
0d267745,Nicolás Otamendi,Argentina,DF,2.7,,,
a3d79d3c,Zakaria El Ouahdi,Morocco,"DF,MF",0.2,,,
010e5bae,Ayoub Al-Oui,Qatar,DF,1.7,,,
83299cc0,Azzedine Ounahi,Morocco,MF,4.8,,,
f2c060c6,Mohammed Al-Owais,Saudi Arabia,GK,3.0,,,
e2781082,Elisha Owusu,Ghana,MF,1.7,,,
8c3c640c,Mikel Oyarzabal,Spain,FW,6.7,,,
15413fa5,Salih Özcan,Türkiye,MF,1.1,,,
ecbe2839,Willian Pacho,Ecuador,DF,4.0,,,
f3bb9f59,Kendry Páez,Ecuador,MF,0.1,,,
e82adcab,Exequiel Palacios,Argentina,DF,1.0,,,
9b6f7fd5,Lucas Paquetá,Brazil,MF,2.6,,,
dff153a4,Leandro Paredes,Argentina,MF,5.3,,,
529f49ab,Thomas Partey,Ghana,MF,3.0,,,
1866b0f1,Marco Pašalić,Croatia,MF,1.1,,,
e599253a,Mario Pašalić,Croatia,MF,1.4,,,
230f0471,Nathan Patterson,Scotland,DF,2.1,,,
afcac9da,João Paulo Fernandes,Cabo Verde,DF,1.2,,,
2658c82f,Aleksandar Pavlovic,Germany,MF,3.0,,,
4e86877c,Tim Payne,New Zealand,DF,2.5,,,
01bb93d5,Nicolás Paz,Argentina,MF,0.8,,,
596cc50e,Marcus Pedersen,Norway,DF,2.6,,,
0d9b2d31,Pedri,Spain,MF,5.5,,,
57e3f0c7,Nicolas Pépé,Côte d'Ivoire,FW,2.6,,,
a2b1ed42,Ricardo Pepi,USA,FW,2.3,,,
37a6fdb3,Kojo Peprah Oppong,Ghana,DF,0.5,,,
6fe90922,Ivan Perišić,Croatia,"MF,DF",4.0,,,
12c35abe,Jens Petter Hauge,Norway,"DF,FW",0.1,,,
f71ad8cb,Charles Pickel,Congo DR,"DF,MF",0.4,,,
4806ec67,Jordan Pickford,England,GK,7.3,,,
faef0f92,Pico,Cabo Verde,DF,4.3,,,
307877be,Frantzdy Pierrot,Haiti,FW,1.6,,,
296026ae,Kevin Pina,Cabo Verde,MF,3.9,,,
9bf22b95,Wagner Pina,Cabo Verde,DF,1.0,,,
411fabd7,Orbelín Pineda,Mexico,"FW,MF",0.3,,,
540ec57b,Yéremy Pino,Spain,"FW,MF",0.8,,,
e9fc7295,Isidro Pitta,Paraguay,FW,0.5,,,
f1666a9d,Johny Placide,Haiti,GK,3.0,,,
54bcdeb0,Gonzalo Plata,Ecuador,FW,4.0,,,
2a6cd437,Marin Pongračić,Croatia,DF,3.0,,,
7d704e92,Jackson Porozo,Ecuador,DF,0.3,,,
27d0a506,Pedro Porro,Spain,DF,6.3,,,
7f609bfc,Stefan Posch,Austria,DF,3.7,,,
6637e6a7,Alexander Prass,Austria,"DF,MF",0.3,,,
eadc8e4f,Ángelo Preciado,Ecuador,"DF,MF",1.2,,,
26bab383,Ruben Providence,Haiti,MF,2.4,,,
8f21b7bd,Lukáš Provod,Czechia,FW,1.4,,,
365113c0,Marc Pubill,Spain,DF,0.0,,,
2c08cab0,Gustavo Puerta,Colombia,MF,5.2,,,
1bf33a9a,Christian Pulisic,USA,MF,2.5,,,
27219ecb,Ahmed Qasem,Iraq,"MF,FW",1.4,,,
4125cb98,Jarell Quansah,England,DF,2.2,,,
5535c728,Julián Quiñones,Mexico,"FW,MF",4.6,,,
5854ae43,Alberto Quintero,Panama,"FW,MF",0.0,,,
540d0b37,Juan Quintero,Colombia,"FW,MF",1.3,,,
e32afa36,Ramy Rabia,Egypt,DF,4.1,,,
8794e251,Adrien Rabiot,France,MF,6.5,,,
30e03a25,Stjepan Radeljić,Bosnia–Herz,DF,2.0,,,
f126a259,Soufiane Rahimi,Morocco,FW,1.8,,,
e4086af3,Abdul Rahman Baba,Ghana,"DF,MF",0.0,,,
56208b05,Anthony Ralston,Scotland,DF,0.1,,,
f63cda26,Gonçalo Ramos,Portugal,FW,0.4,,,
30cda59f,Jiovany Ramos,Panama,DF,1.8,,,
513ec88e,Jesse Randall,New Zealand,MF,0.7,,,
15f733fb,Raúl Rangel,Mexico,GK,4.9,,,
3423f250,Raphinha,Brazil,"MF,FW",1.4,,,
feaa0ffd,Nizar Al Rashdan,Jordan,MF,2.8,,,
a1d5bd30,Marcus Rashford,England,MF,2.5,,,
dba1f190,Nicolas Raskin,Belgium,MF,3.8,,,
7d450ed3,David Raum,Germany,DF,1.2,,,
3bb06c86,Noor Al Rawabdeh,Jordan,MF,3.0,,,
288647fc,Rayan,Brazil,"FW,MF",3.2,,,
190b0d5e,Iqraam Rayners,South Africa,FW,1.8,,,
28b40c9c,Tim Ream,USA,DF,4.0,,,
afb61630,Tijjani Reijnders,Netherlands,MF,2.2,,,
e69e0f7b,Omar Rekik,Tunisia,DF,2.0,,,
0db8bbc4,Israel Reyes,Mexico,DF,2.2,,,
7fa4e703,Gio Reyna,USA,MF,1.5,,,
c0ae3446,Ramin Rezaeian,IR Iran,"DF,MF",3.0,,,
b3b9b8b8,Chadi Riad,Morocco,DF,3.8,,,
1c7012b8,Declan Rice,England,MF,6.2,,,
0a3d6d2b,Chris Richards,USA,DF,4.0,,,
c2bd8585,Fabian Rieder,Switzerland,"MF,FW",3.4,,,
72da065d,Richard Ríos,Colombia,MF,1.6,,,
8735fe66,Ró-Ró,Qatar,DF,3.0,,,
2e4f5f03,Andy Robertson,Scotland,DF,2.5,,,
289601e6,Antonee Robinson,USA,"DF,MF",3.9,,,
782a95d9,Miles Robinson,USA,DF,1.0,,,
81b99b9e,Sergio Rochet,Uruguay,GK,0.5,,,
6434f10d,Rodri,Spain,MF,8.0,,,
149895bf,Garry Rodrigues,Cabo Verde,MF,0.8,,,
c86041d7,Brian Rodríguez,Uruguay,"FW,MF",0.5,,,
715bf047,James Rodríguez,Colombia,"FW,MF",3.5,,,
189fb038,Kevin Rodríguez,Ecuador,FW,1.3,,,
7f78ad23,Ricardo Rodríguez,Switzerland,DF,5.7,,,
59f97bc8,Tomás Rodríguez,Panama,FW,0.5,,,
a646b710,Godfried Roemeratoe,Curaçao,MF,0.1,,,
2e5915f1,Morgan Rogers,England,MF,3.8,,,
a3d94a58,Cristian Romero,Argentina,DF,6.8,,,
e590bb10,Luis Romo,Mexico,MF,2.9,,,
dea698d9,Cristiano Ronaldo,Portugal,FW,4.9,,,
6b33d86b,Eloy Room,Curaçao,GK,3.0,,,
2a1beb34,Marten de Roon,Netherlands,"DF,MF",0.1,,,
f3115445,Saed Al-Rosan,Jordan,DF,0.1,,,
18b896d6,Antonio Rüdiger,Germany,DF,2.9,,,
c0c7ff58,Fabián Ruiz Peña,Spain,MF,3.6,,,
4535e4bb,Mathew Ryan,Australia,GK,0.0,,,
009a4f60,Julian Ryerson,Norway,DF,2.5,,,
78a2284f,Elias Saad,Tunisia,"MF,FW",1.3,,,
14f47102,Marwane Saâdane,Morocco,"DF,MF",0.0,,,
928dc5c9,Mustafa Saadoon,Iraq,DF,0.2,,,
632c42f5,Mahmoud Saber,Egypt,MF,0.5,,,
e280527c,Marcel Sabitzer,Austria,MF,4.0,,,
645481cc,Noah Sadiki,Congo DR,MF,2.9,,,
7c9fa389,Michal Sadílek,Czechia,MF,2.0,,,
ee251371,Alexis Saelemaekers,Belgium,MF,0.9,,,
3ec9f005,Ismael Saibari,Morocco,FW,4.2,,,
bc7dc64d,Bukayo Saka,England,MF,4.0,,,
e342ad68,Mohamed Salah,Egypt,"FW,MF",4.7,,,
0d274394,Anass Salah-Eddine,Morocco,DF,2.4,,,
44cfc681,Nathan Saliba,Canada,MF,2.0,,,
972aeb2a,William Saliba,France,DF,5.3,,,
4b1d5a70,Shurandy Sambo,Curaçao,DF,0.0,,,
0a447501,Antonio Sanabria,Paraguay,FW,0.9,,,
da7b447d,Davinson Sánchez,Colombia,DF,5.3,,,
c8d1c3a5,Jorge Sánchez,Mexico,DF,3.9,,,
0d82903c,Alex Sandro,Brazil,"DF,MF",0.1,,,
2b114be3,Leroy Sané,Germany,MF,3.6,,,
bced0375,Ibrahim Sangaré,Côte d'Ivoire,MF,3.0,,,
7a7a6361,Kaishū Sano,Japan,MF,3.0,,,
a816dbfb,Danilo Santos,Brazil,MF,0.5,,,
c50e5bba,Douglas Santos,Brazil,DF,4.9,,,
fa080d50,Bara Sapoko Ndiaye,Senegal,MF,0.3,,,
bfdb33aa,Ismaila Sarr,Senegal,"MF,FW",4.0,,,
bad66fb5,Farrukh Sayfiev,Uzbekistan,"DF,MF",0.5,,,
bafbe06a,Amine Sbai,Morocco,"FW,MF",0.1,,,
236f02cd,Joe Scally,USA,DF,1.0,,,
5d4f7d61,Patrik Schick,Czechia,FW,2.0,,,
a427724f,Andreas Schjelderup,Norway,FW,2.8,,,
6fe5c35b,Alexander Schlager,Austria,GK,4.0,,,
8f056768,Xaver Schlager,Austria,MF,2.6,,,
34e12499,Nico Schlotterbeck,Germany,DF,1.5,,,
220ace7e,Romano Schmid,Austria,"MF,FW",2.9,,,
cc014f7d,Kamogelo Sebelebele,South Africa,"DF,MF",0.1,,,
f07a0fe5,Abdoulaye Seck,Senegal,DF,0.6,,,
cea59f02,Alidu Seidu,Ghana,DF,0.9,,,
28c6e925,Nicolas Seiwald,Austria,MF,3.5,,,
5c6a4059,Ayumu Seko,Japan,DF,1.0,,,
05d89c1c,Egil Selvik,Norway,GK,1.0,,,
1770bd68,Ken Sema,Sweden,"FW,MF",0.2,,,
d04b94db,Nélson Semedo,Portugal,"DF,MF",1.4,,,
d1edc98f,Willy Semedo,Cabo Verde,FW,1.5,,,
efd2ec23,Antoine Semenyo,Ghana,"MF,FW",4.0,,,
1d383c10,Marvin Senaya,Ghana,DF,3.1,,,
35141f4c,Marcos Senesi,Argentina,DF,1.2,,,
8df41977,Igor Sergeev,Uzbekistan,FW,0.3,,,
10efd0e1,Jean Seri,Côte d'Ivoire,MF,0.2,,,
eabaafa6,Kim Seung-gyu,Korea Republic,GK,3.0,,,
1e1bea09,Paik Seung-ho,Korea Republic,MF,2.3,,,
0beabf0a,Joaquin Seys,Belgium,DF,0.3,,,
339a2561,Jacob Shaffelburg,Canada,MF,1.0,,,
dd65e243,Mohammed Abu Al-Shamat,Saudi Arabia,MF,1.5,,,
63b1a176,Lawrence Shankland,Scotland,FW,1.9,,,
67e2aed8,Sharara,Jordan,FW,0.0,,,
ef301f96,Aimar Sher,Iraq,MF,0.3,,,
6bc2fef7,Kento Shiogai,Japan,FW,0.1,,,
0cb1d2ba,Mostafa Shobeir,Egypt,GK,5.3,,,
57469b2d,Eldor Shomurodov,Uzbekistan,FW,3.0,,,
62032a56,Otabek Shukurov,Uzbekistan,MF,2.6,,,
