player_id,player,team,position,nineties,completed_passes,attempted_passes,completion_pct
9b6f7fd5,Lucas Paquetá,Brazil,MF,2.6,,,
dff153a4,Leandro Paredes,Argentina,MF,5.3,,,
529f49ab,Thomas Partey,Ghana,MF,3.0,,,
1866b0f1,Marco Pašalić,Croatia,MF,1.1,,,
e599253a,Mario Pašalić,Croatia,MF,1.4,,,
230f0471,Nathan Patterson,Scotland,DF,2.1,,,
afcac9da,João Paulo Fernandes,Cabo Verde,DF,1.2,,,
2658c82f,Aleksandar Pavlovic,Germany,MF,3.0,,,
4e86877c,Tim Payne,New Zealand,DF,2.5,,,
01bb93d5,Nicolás Paz,Argentina,MF,0.8,,,
596cc50e,Marcus Pedersen,Norway,DF,2.6,,,
0d9b2d31,Pedri,Spain,MF,5.5,,,
37a6fdb3,Kojo Peprah Oppong,Ghana,DF,0.5,,,
faef0f92,Pico,Cabo Verde,DF,4.3,,,
296026ae,Kevin Pina,Cabo Verde,MF,3.9,,,
9bf22b95,Wagner Pina,Cabo Verde,DF,1.0,,,
2a6cd437,Marin Pongračić,Croatia,DF,3.0,,,
7d704e92,Jackson Porozo,Ecuador,DF,0.3,,,
27d0a506,Pedro Porro,Spain,DF,6.3,,,
7f609bfc,Stefan Posch,Austria,DF,3.7,,,
26bab383,Ruben Providence,Haiti,MF,2.4,,,
2c08cab0,Gustavo Puerta,Colombia,MF,5.2,,,
1bf33a9a,Christian Pulisic,USA,MF,2.5,,,
4125cb98,Jarell Quansah,England,DF,2.2,,,
e32afa36,Ramy Rabia,Egypt,DF,4.1,,,
8794e251,Adrien Rabiot,France,MF,6.5,,,
30e03a25,Stjepan Radeljić,Bosnia–Herz,DF,2.0,,,
56208b05,Anthony Ralston,Scotland,DF,0.1,,,
30cda59f,Jiovany Ramos,Panama,DF,1.8,,,
513ec88e,Jesse Randall,New Zealand,MF,0.7,,,
feaa0ffd,Nizar Al Rashdan,Jordan,MF,2.8,,,
a1d5bd30,Marcus Rashford,England,MF,2.5,,,
dba1f190,Nicolas Raskin,Belgium,MF,3.8,,,
7d450ed3,David Raum,Germany,DF,1.2,,,
3bb06c86,Noor Al Rawabdeh,Jordan,MF,3.0,,,
28b40c9c,Tim Ream,USA,DF,4.0,,,
afb61630,Tijjani Reijnders,Netherlands,MF,2.2,,,
e69e0f7b,Omar Rekik,Tunisia,DF,2.0,,,
0db8bbc4,Israel Reyes,Mexico,DF,2.2,,,
7fa4e703,Gio Reyna,USA,MF,1.5,,,
b3b9b8b8,Chadi Riad,Morocco,DF,3.8,,,
1c7012b8,Declan Rice,England,MF,6.2,,,
0a3d6d2b,Chris Richards,USA,DF,4.0,,,
72da065d,Richard Ríos,Colombia,MF,1.6,,,
8735fe66,Ró-Ró,Qatar,DF,3.0,,,
2e4f5f03,Andy Robertson,Scotland,DF,2.5,,,
782a95d9,Miles Robinson,USA,DF,1.0,,,
6434f10d,Rodri,Spain,MF,8.0,,,
149895bf,Garry Rodrigues,Cabo Verde,MF,0.8,,,
7f78ad23,Ricardo Rodríguez,Switzerland,DF,5.7,,,
a646b710,Godfried Roemeratoe,Curaçao,MF,0.1,,,
2e5915f1,Morgan Rogers,England,MF,3.8,,,
a3d94a58,Cristian Romero,Argentina,DF,6.8,,,
e590bb10,Luis Romo,Mexico,MF,2.9,,,
f3115445,Saed Al-Rosan,Jordan,DF,0.1,,,
18b896d6,Antonio Rüdiger,Germany,DF,2.9,,,
c0c7ff58,Fabián Ruiz Peña,Spain,MF,3.6,,,
009a4f60,Julian Ryerson,Norway,DF,2.5,,,
928dc5c9,Mustafa Saadoon,Iraq,DF,0.2,,,
632c42f5,Mahmoud Saber,Egypt,MF,0.5,,,
e280527c,Marcel Sabitzer,Austria,MF,4.0,,,
645481cc,Noah Sadiki,Congo DR,MF,2.9,,,
7c9fa389,Michal Sadílek,Czechia,MF,2.0,,,
ee251371,Alexis Saelemaekers,Belgium,MF,0.9,,,
bc7dc64d,Bukayo Saka,England,MF,4.0,,,
0d274394,Anass Salah-Eddine,Morocco,DF,2.4,,,
44cfc681,Nathan Saliba,Canada,MF,2.0,,,
972aeb2a,William Saliba,France,DF,5.3,,,
da7b447d,Davinson Sánchez,Colombia,DF,5.3,,,
c8d1c3a5,Jorge Sánchez,Mexico,DF,3.9,,,
2b114be3,Leroy Sané,Germany,MF,3.6,,,
bced0375,Ibrahim Sangaré,Côte d'Ivoire,MF,3.0,,,
7a7a6361,Kaishū Sano,Japan,MF,3.0,,,
a816dbfb,Danilo Santos,Brazil,MF,0.5,,,
c50e5bba,Douglas Santos,Brazil,DF,4.9,,,
fa080d50,Bara Sapoko Ndiaye,Senegal,MF,0.3,,,
236f02cd,Joe Scally,USA,DF,1.0,,,
8f056768,Xaver Schlager,Austria,MF,2.6,,,
34e12499,Nico Schlotterbeck,Germany,DF,1.5,,,
f07a0fe5,Abdoulaye Seck,Senegal,DF,0.6,,,
cea59f02,Alidu Seidu,Ghana,DF,0.9,,,
28c6e925,Nicolas Seiwald,Austria,MF,3.5,,,
5c6a4059,Ayumu Seko,Japan,DF,1.0,,,
1d383c10,Marvin Senaya,Ghana,DF,3.1,,,
35141f4c,Marcos Senesi,Argentina,DF,1.2,,,
10efd0e1,Jean Seri,Côte d'Ivoire,MF,0.2,,,
1e1bea09,Paik Seung-ho,Korea Republic,MF,2.3,,,
0beabf0a,Joaquin Seys,Belgium,DF,0.3,,,
339a2561,Jacob Shaffelburg,Canada,MF,1.0,,,
dd65e243,Mohammed Abu Al-Shamat,Saudi Arabia,MF,1.5,,,
ef301f96,Aimar Sher,Iraq,MF,0.3,,,
62032a56,Otabek Shukurov,Uzbekistan,MF,2.6,,,
932f8e2b,Nkosinathi Sibisi,South Africa,DF,1.0,,,
be834ad7,Kwasi Sibo,Ghana,MF,2.8,,,
5c56986b,Niko Sigur,Canada,MF,1.4,,,
3eb22ec9,Bernardo Silva,Portugal,MF,1.1,,,
a9202def,Éderson Silva,Brazil,MF,0.2,,,
ffd8e8c5,Dominique Simon,Haiti,MF,0.6,,,
4ba886c6,Sarpreet Singh,New Zealand,MF,2.3,,,
8b609c34,Wilfried Singo,Côte d'Ivoire,DF,1.9,,,
33bcd4b3,Sphephelo Sithole,South Africa,MF,2.5,,,
6613c819,Tomáš Souček,Czechia,MF,1.5,,,
0a6cb1b1,Harry Souttar,Australia,DF,4.3,,,
4c6facae,Djibril Sow,Switzerland,MF,2.8,,,
21166ff4,Çağlar Söyüncü,Türkiye,DF,0.1,,,
9bc9a519,Djed Spence,England,DF,4.5,,,
690d1049,Marko Stamenic,New Zealand,MF,3.0,,,
3b1ed320,Angelo Stiller,Germany,MF,0.5,,,
5eecec3d,John Stones,England,DF,3.7,,,
ff11bdec,Elliot Stroud,Sweden,MF,1.8,,,
580bcd18,Yukinari Sugawara,Japan,MF,1.6,,,
928bec06,Rebin Sulaka,Iraq,DF,0.5,,,
e18098de,Ivan Šunjić,Bosnia–Herz,MF,2.2,,,
016e419b,Finn Surman,New Zealand,DF,3.0,,,
33a6a650,Josip Šutalo,Croatia,DF,4.0,,,
77428b1e,Junnosuke Suzuki,Japan,DF,0.5,,,
92d83c27,Mattias Svanberg,Sweden,MF,0.2,,,
124c9382,Daniel Svensson,Sweden,DF,1.1,,,
32257cce,Lee Tae-seok,Korea Republic,MF,1.3,,,
f0661424,Nicolás Tagliafico,Argentina,DF,5.3,,,
bd142efb,Jonathan Tah,Germany,DF,4.1,,,
eb3022c3,Benjamin Tahirovic,Bosnia–Herz,MF,2.6,,,
f3380f7e,Zaid Tahseen,Iraq,DF,1.7,,,
47ce793b,Chemsdine Talbi,Morocco,MF,2.0,,,
a4a44eb0,Montassar Talbi,Tunisia,DF,3.0,,,
6d78c320,Hassan Al Tambakti,Saudi Arabia,DF,2.4,,,
1d36d6b6,Ao Tanaka,Japan,MF,2.1,,,
828a9c47,Shogo Taniguchi,Japan,DF,2.6,,,
4f255115,Aurélien Tchouaméni,France,MF,4.0,,,
df8d6029,Arthur Theate,Belgium,DF,2.5,,,
95efdac2,Ryan Thomas,New Zealand,MF,0.9,,,
d1b49282,Morten Thorsby,Norway,MF,0.5,,,
76ff8d0d,Kristian Thorstvedt,Norway,MF,0.7,,,
56f7a928,Youri Tielemans,Belgium,MF,5.3,,,
fce2302c,Kieran Tierney,Scotland,MF,1.2,,,
a5420709,Malik Tillman,USA,MF,4.0,,,
803e7aca,Quinten Timber,Netherlands,MF,0.6,,,
b3af9be1,Takehiro Tomiyasu,Japan,DF,2.0,,,
74567feb,Mehdi Torabi,IR Iran,MF,0.3,,,
c0a8860f,Félix Torres Caicedo,Ecuador,DF,0.1,,,
93945a50,Bazoumana Touré,Côte d'Ivoire,MF,0.9,,,
3ae14ed1,Trézéguet,Egypt,MF,1.8,,,
cddf767b,Auston Trusty,USA,DF,1.1,,,
2baec6ce,Axel Tuanzebe,Congo DR,DF,4.0,,,
c9817014,Manuel Ugarte,Uruguay,MF,2.0,,,
d248cd8f,Dayot Upamecano,France,DF,7.3,,,
71210bed,Jakhongir Urozov,Uzbekistan,DF,1.1,,,
56521adf,Oston Urunov,Uzbekistan,MF,0.7,,,
1d0b134a,Can Uzun,Türkiye,MF,0.4,,,
531a4aa8,Yan Valery,Tunisia,DF,2.8,,,
0959c2a2,Federico Valverde,Uruguay,MF,2.6,,,
e06683ca,Virgil van Dijk,Netherlands,DF,4.3,,,
392a7aea,Hans Vanaken,Belgium,MF,3.5,,,
5c961282,Guillermo Varela,Uruguay,DF,3.0,,,
9cc1fde4,Obed Vargas,Mexico,MF,0.7,,,
6ecbddf6,Ruben Vargas,Switzerland,MF,3.2,,,
5eaed77a,Johan Vásquez,Mexico,DF,4.0,,,
fc8fcbd1,Renato Veiga,Portugal,DF,5.0,,,
b99b4cf5,Gustavo Velásquez,Paraguay,DF,2.7,,,
40cb6b33,Nishan Velupillay,Australia,MF,0.8,,,
08eb3b58,Matías Viña,Uruguay,DF,0.5,,,
9c146b36,Pedro Vite,Ecuador,MF,4.0,,,
3b029691,Vitinha,Portugal,MF,4.2,,,
aa8e289e,Nikola Vlašić,Croatia,MF,2.1,,,
72f87f25,Cristian Volpato,Australia,MF,1.8,,,
90a63dda,Francis de Vries,New Zealand,DF,0.2,,,
fd6bdbce,Luka Vušković,Croatia,DF,0.7,,,
9e525177,Aaron Wan-Bissaka,Congo DR,DF,3.9,,,
cb64672e,Paul Wanner,Austria,MF,2.6,,,
d5f5955a,Tsuyoshi Watanabe,Japan,DF,1.0,,,
8eec784d,Timothy Weah,USA,MF,0.8,,,
f68b64fc,Silvan Widmer,Switzerland,DF,1.9,,,
afdc14d7,Nico Williams,Spain,MF,1.3,,,
e7fcf289,Florian Wirtz,Germany,MF,4.0,,,
e61b8aee,Granit Xhaka,Switzerland,MF,6.7,,,
18d3b8df,Kevin Yakob,Iraq,MF,0.3,,,
6246aa55,Yannick,Cabo Verde,MF,0.4,,,
f5ccae19,Gessime Yassine,Morocco,MF,0.9,,,
8dfdc6c3,John Yeboah,Ecuador,MF,3.5,,,
d8cda243,Kenan Yıldız,Türkiye,MF,2.4,,,
d40ce7b0,Caleb Yirenkyi,Ghana,MF,2.9,,,
8e577e1d,Seol Young-woo,Korea Republic,MF,2.8,,,
b798826e,Manaf Younis,Iraq,DF,0.8,,,
fd069512,Aria Yousefi,IR Iran,MF,0.5,,,
6c5af908,İsmail Yüksek,Türkiye,MF,1.5,,,
6b9960cf,Warren Zaïre-Emery,France,MF,1.2,,,
384d58d9,Denis Zakaria,Switzerland,DF,4.0,,,
bc647827,Jaroslav Zelený,Czechia,MF,1.4,,,
6be253bf,Besfort Zeneli,Sweden,MF,0.7,,,
c762b1a6,Ramiz Zerrouki,Algeria,MF,1.2,,,
acf7e795,David Zima,Czechia,DF,0.1,,,
c6415ba9,Zizo,Egypt,MF,0.6,,,
3ee0dd59,Martín Zubimendi,Spain,MF,0.2,,,
79300479,Martin Ødegaard,Norway,MF,5.2,,,
b35a7399,Leo Østigård,Norway,DF,1.6,,,
